File Name	Input	Output	Count
Agromyces_intestinalis_KACC_19306	Peptidase_S24	LexA_DNA_bind	1
Agromyces_intestinalis_KACC_19306	None	HTH_31	5
Agromyces_intestinalis_KACC_19306	AsnC_trans_reg	HTH_AsnC-type	6
Agromyces_intestinalis_KACC_19306	Ada_Zn_binding	HTH_18	1
Agromyces_intestinalis_KACC_19306	AlkA_N	HTH_18	1
Agromyces_intestinalis_KACC_19306	FCD	GntR	8
Agromyces_intestinalis_KACC_19306	Peripla_BP_3	HTH_DeoR	2
Agromyces_intestinalis_KACC_19306	TetR_C	TetR_N	3
Agromyces_intestinalis_KACC_19306	DJ-1_PfpI	HTH_18	2
Agromyces_intestinalis_KACC_19306	Sugar-bind	Sigma70_r4	1
Agromyces_intestinalis_KACC_19306	TetR_C_6	TetR_N	2
Agromyces_intestinalis_KACC_19306	TOBE	HTH_17	1
Agromyces_intestinalis_KACC_19306	Peripla_BP_3	LacI	27
Agromyces_intestinalis_KACC_19306	None	GntR	6
Agromyces_intestinalis_KACC_19306	WYL	HTH_11	2
Agromyces_intestinalis_KACC_19306	LysR_substrate	HTH_1	7
Agromyces_intestinalis_KACC_19306	TetR_C_11	TetR_N	2
Agromyces_intestinalis_KACC_19306	None	MarR	6
Agromyces_intestinalis_KACC_19306	Cupin_2	HTH_31	1
Agromyces_intestinalis_KACC_19306	None	HTH_IclR	1
Agromyces_intestinalis_KACC_19306	IclR	HTH_IclR	3
Agromyces_intestinalis_KACC_19306	PmoA	LacI	1
Agromyces_intestinalis_KACC_19306	ROK	HTH_24	3
Agromyces_intestinalis_KACC_19306	None	HTH_3	5
Agromyces_intestinalis_KACC_19306	PucR	HTH_30	1
Agromyces_intestinalis_KACC_19306	BTAD	Trans_reg_C	1
Agromyces_intestinalis_KACC_19306	WHG	TetR_N	3
Agromyces_intestinalis_KACC_19306	None	Trans_reg_C	2
Agromyces_intestinalis_KACC_19306	None	MarR_2	6
Agromyces_intestinalis_KACC_19306	ROK	MarR_2	1
Agromyces_intestinalis_KACC_19306	None	HTH_27	1
Agromyces_intestinalis_KACC_19306	UTRA	GntR	3
Agromyces_intestinalis_KACC_19306	None	FUR	2
Agromyces_intestinalis_KACC_19306	SCP2	HxlR	1
Agromyces_intestinalis_KACC_19306	Cupin_2	HTH_18	1
Agromyces_intestinalis_KACC_19306	Fe_dep_repr_C	Fe_dep_repress	2
Agromyces_intestinalis_KACC_19306	FeoA	Fe_dep_repress	2
Agromyces_intestinalis_KACC_19306	TipAS	MerR_1	1
Agromyces_intestinalis_KACC_19306	SIS	HTH_6	1
Agromyces_intestinalis_KACC_19306	None	HTH_26	1
Agromyces_intestinalis_KACC_19306	PRD	Mga	1
Agromyces_intestinalis_KACC_19306	PTS_EIIA_2	Mga	1
Agromyces_intestinalis_KACC_19306	AsnC_trans_reg	HTH_24	1
Agromyces_intestinalis_KACC_19306	HEM4	Trans_reg_C	1
Agromyces_intestinalis_KACC_19306	LAGLIDADG_WhiA	HTH_WhiA	1
Agromyces_intestinalis_KACC_19306	WhiA_N	HTH_WhiA	1
Actinomyces_pacaensis_Marseille_P2985T	None	GntR	2
Actinomyces_pacaensis_Marseille_P2985T	Peripla_BP_3	LacI	7
Actinomyces_pacaensis_Marseille_P2985T	None	FUR	1
Actinomyces_pacaensis_Marseille_P2985T	None	TetR_N	14
Actinomyces_pacaensis_Marseille_P2985T	HrcA	HrcA_DNA-bdg	1
Actinomyces_pacaensis_Marseille_P2985T	None	HTH_3	3
Actinomyces_pacaensis_Marseille_P2985T	None	MerR_1	4
Actinomyces_pacaensis_Marseille_P2985T	None	Pkinase	5
Actinomyces_pacaensis_Marseille_P2985T	None	MarR_2	2
Actinomyces_pacaensis_Marseille_P2985T	WHG	TetR_N	1
Actinomyces_pacaensis_Marseille_P2985T	TOBE	MerR_1	1
Actinomyces_pacaensis_Marseille_P2985T	None	HTH_20	1
Actinomyces_pacaensis_Marseille_P2985T	UTRA	GntR	1
Actinomyces_pacaensis_Marseille_P2985T	None	LacI	2
Actinomyces_pacaensis_Marseille_P2985T	cNMP_binding	HTH_Crp_2	1
Actinomyces_pacaensis_Marseille_P2985T	ROK	MarR_2	1
Actinomyces_pacaensis_Marseille_P2985T	None	SpoIIE	1
Actinomyces_pacaensis_Marseille_P2985T	Peptidase_S24	LexA_DNA_bind	1
Actinomyces_pacaensis_Marseille_P2985T	None	HTH_5	1
Actinomyces_pacaensis_Marseille_P2985T	None	Sigma70_r2	1
Actinomyces_pacaensis_Marseille_P2985T	None	Sigma70_r3	1
Actinomyces_pacaensis_Marseille_P2985T	None	Sigma70_r4	1
Actinomyces_pacaensis_Marseille_P2985T	None	Trans_reg_C	1
Actinomyces_pacaensis_Marseille_P2985T	None	HTH_26	1
Actinomyces_pacaensis_Marseille_P2985T	TipAS	MerR_1	1
Actinomyces_pacaensis_Marseille_P2985T	Sugar-bind	Sigma70_r4	1
Actinomyces_pacaensis_Marseille_P2985T	Fe_dep_repr_C	Fe_dep_repress	2
Actinomyces_pacaensis_Marseille_P2985T	Fic	MarR_2	1
Actinomyces_pacaensis_Marseille_P2985T	TetR_C	TetR_N	1
Actinomyces_pacaensis_Marseille_P2985T	DNA_methylase	HTH_17	1
Actinomyces_pacaensis_Marseille_P2985T	None	HTH_17	2
Actinomyces_pacaensis_Marseille_P2985T	FCD	GntR	1
Actinomyces_pacaensis_Marseille_P2985T	Arg_repressor_C	Arg_repressor	1
Actinomyces_pacaensis_Marseille_P2985T	LAGLIDADG_WhiA	HTH_WhiA	1
Actinomyces_pacaensis_Marseille_P2985T	WhiA_N	HTH_WhiA	1
Actinomyces_pacaensis_Marseille_P2985T	IclR	HTH_IclR	1
Arthrobacter_jiangjiafuii_zg_ZUI227	None	Pkinase	7
Arthrobacter_jiangjiafuii_zg_ZUI227	None	SpoIIE	2
Arthrobacter_jiangjiafuii_zg_ZUI227	FCD	GntR	9
Arthrobacter_jiangjiafuii_zg_ZUI227	None	MerR	2
Arthrobacter_jiangjiafuii_zg_ZUI227	None	MerR-DNA-bind	1
Arthrobacter_jiangjiafuii_zg_ZUI227	Peripla_BP_3	LacI	4
Arthrobacter_jiangjiafuii_zg_ZUI227	None	MarR_2	12
Arthrobacter_jiangjiafuii_zg_ZUI227	None	MarR	8
Arthrobacter_jiangjiafuii_zg_ZUI227	None	HTH_17	4
Arthrobacter_jiangjiafuii_zg_ZUI227	None	HTH_26	2
Arthrobacter_jiangjiafuii_zg_ZUI227	None	HTH_3	3
Arthrobacter_jiangjiafuii_zg_ZUI227	None	TetR_N	32
Arthrobacter_jiangjiafuii_zg_ZUI227	UTRA	GntR	2
Arthrobacter_jiangjiafuii_zg_ZUI227	None	PadR	2
Arthrobacter_jiangjiafuii_zg_ZUI227	None	HxlR	1
Arthrobacter_jiangjiafuii_zg_ZUI227	BTAD	Trans_reg_C	1
Arthrobacter_jiangjiafuii_zg_ZUI227	LysR_substrate	HTH_1	5
Arthrobacter_jiangjiafuii_zg_ZUI227	WYL	HTH_11	2
Arthrobacter_jiangjiafuii_zg_ZUI227	None	Trans_reg_C	2
Arthrobacter_jiangjiafuii_zg_ZUI227	None	CsrA	1
Arthrobacter_jiangjiafuii_zg_ZUI227	None	HTH_18	2
Arthrobacter_jiangjiafuii_zg_ZUI227	None	HTH_34	1
Arthrobacter_jiangjiafuii_zg_ZUI227	Fe_dep_repr_C	Fe_dep_repress	2
Arthrobacter_jiangjiafuii_zg_ZUI227	FeoA	Fe_dep_repress	2
Arthrobacter_jiangjiafuii_zg_ZUI227	Cupin_2	HTH_31	1
Arthrobacter_jiangjiafuii_zg_ZUI227	None	HTH_20	4
Arthrobacter_jiangjiafuii_zg_ZUI227	TetR_C	TetR_N	4
Arthrobacter_jiangjiafuii_zg_ZUI227	IclR	HTH_IclR	7
Arthrobacter_jiangjiafuii_zg_ZUI227	Sugar-bind	Sigma70_r4	1
Arthrobacter_jiangjiafuii_zg_ZUI227	AsnC_trans_reg	HTH_AsnC-type	4
Arthrobacter_jiangjiafuii_zg_ZUI227	ROK	MarR_2	1
Arthrobacter_jiangjiafuii_zg_ZUI227	Peripla_BP_1	LacI	1
Arthrobacter_jiangjiafuii_zg_ZUI227	None	ANTAR	1
Arthrobacter_jiangjiafuii_zg_ZUI227	None	GerE	7
Arthrobacter_jiangjiafuii_zg_ZUI227	None	EAL	1
Arthrobacter_jiangjiafuii_zg_ZUI227	None	GGDEF	1
Arthrobacter_jiangjiafuii_zg_ZUI227	None	Guanylate_cyc	1
Arthrobacter_jiangjiafuii_zg_ZUI227	None	HTH_31	1
Arthrobacter_jiangjiafuii_zg_ZUI227	Peptidase_S24	LexA_DNA_bind	1
Arthrobacter_jiangjiafuii_zg_ZUI227	Arg_repressor_C	Arg_repressor	1
Arthrobacter_jiangjiafuii_zg_ZUI227	None	MerR_1	4
Arthrobacter_jiangjiafuii_zg_ZUI227	None	Sigma70_r2	2
Arthrobacter_jiangjiafuii_zg_ZUI227	None	Sigma70_r3	1
Arthrobacter_jiangjiafuii_zg_ZUI227	None	Sigma70_r4	2
Arthrobacter_jiangjiafuii_zg_ZUI227	Sugar-bind	MarR_2	1
Arthrobacter_jiangjiafuii_zg_ZUI227	None	HTH_27	2
Arthrobacter_jiangjiafuii_zg_ZUI227	None	HTH_6	1
Arthrobacter_jiangjiafuii_zg_ZUI227	AraC_binding_2	HTH_18	1
Arthrobacter_jiangjiafuii_zg_ZUI227	TetR_C_6	TetR_N	1
Arthrobacter_jiangjiafuii_zg_ZUI227	Cupin_6	HTH_18	1
Arthrobacter_jiangjiafuii_zg_ZUI227	Aminotran_1_2	GntR	1
Arthrobacter_jiangjiafuii_zg_ZUI227	None	GntR	3
Arthrobacter_jiangjiafuii_zg_ZUI227	LAGLIDADG_WhiA	HTH_WhiA	1
Arthrobacter_jiangjiafuii_zg_ZUI227	WhiA_N	HTH_WhiA	1
Arthrobacter_jiangjiafuii_zg_ZUI227	HrcA	HTH_DeoR	1
Arthrobacter_jiangjiafuii_zg_ZUI227	None	HTH_30	1
Arthrobacter_jiangjiafuii_zg_ZUI227	DJ-1_PfpI	HTH_18	1
Arthrobacter_jiangjiafuii_zg_ZUI227	None	FUR	2
Arthrobacter_jiangjiafuii_zg_ZUI227	AsnC_trans_reg	HTH_24	1
Arthrobacter_jiangjiafuii_zg_ZUI227	GAF	Pkinase	1
Arthrobacter_jiangjiafuii_zg_ZUI227	PucR	HTH_30	1
Arthrobacter_jiangjiafuii_zg_ZUI227	CoA_binding	Put_DNA-bind_N	1
Arthrobacter_jiangjiafuii_zg_ZUI227	None	HTH_5	2
Arthrobacter_jiangjiafuii_zg_ZUI227	cNMP_binding	HTH_Crp_2	1
Arthrobacter_jiangjiafuii_zg_ZUI227	TetR_C_11	TetR_N	1
Actinomarinicola_tropica_SCSIO_58843	None	Pkinase	6
Actinomarinicola_tropica_SCSIO_58843	LysR_substrate	HTH_1	4
Actinomarinicola_tropica_SCSIO_58843	WYL	HTH_11	5
Actinomarinicola_tropica_SCSIO_58843	GAF	EAL	3
Actinomarinicola_tropica_SCSIO_58843	GAF	GGDEF	8
Actinomarinicola_tropica_SCSIO_58843	PAS	EAL	9
Actinomarinicola_tropica_SCSIO_58843	PAS	GGDEF	18
Actinomarinicola_tropica_SCSIO_58843	GAF	SpoIIE	3
Actinomarinicola_tropica_SCSIO_58843	PAS	SpoIIE	2
Actinomarinicola_tropica_SCSIO_58843	None	Guanylate_cyc	3
Actinomarinicola_tropica_SCSIO_58843	None	HTH_5	6
Actinomarinicola_tropica_SCSIO_58843	None	Trans_reg_C	2
Actinomarinicola_tropica_SCSIO_58843	None	MerR_1	6
Actinomarinicola_tropica_SCSIO_58843	None	HTH_17	4
Actinomarinicola_tropica_SCSIO_58843	None	MarR_2	7
Actinomarinicola_tropica_SCSIO_58843	None	HTH_18	2
Actinomarinicola_tropica_SCSIO_58843	None	Sigma70_r2	7
Actinomarinicola_tropica_SCSIO_58843	None	Sigma70_r3	6
Actinomarinicola_tropica_SCSIO_58843	None	Sigma70_r4	7
Actinomarinicola_tropica_SCSIO_58843	None	SpoIIE	2
Actinomarinicola_tropica_SCSIO_58843	None	FUR	1
Actinomarinicola_tropica_SCSIO_58843	None	HTH_20	12
Actinomarinicola_tropica_SCSIO_58843	None	EAL	4
Actinomarinicola_tropica_SCSIO_58843	None	GGDEF	9
Actinomarinicola_tropica_SCSIO_58843	DUF2087	HTH_17	1
Actinomarinicola_tropica_SCSIO_58843	cNMP_binding	HTH_Crp_2	2
Actinomarinicola_tropica_SCSIO_58843	None	TetR_N	20
Actinomarinicola_tropica_SCSIO_58843	Peripla_BP_3	LacI	2
Actinomarinicola_tropica_SCSIO_58843	HEM4	Trans_reg_C	1
Actinomarinicola_tropica_SCSIO_58843	TPR_12	Guanylate_cyc	1
Actinomarinicola_tropica_SCSIO_58843	Aminotran_1_2	GntR	2
Actinomarinicola_tropica_SCSIO_58843	DJ-1_PfpI	HTH_18	2
Actinomarinicola_tropica_SCSIO_58843	None	GntR	2
Actinomarinicola_tropica_SCSIO_58843	MASE1	SpoIIE	1
Actinomarinicola_tropica_SCSIO_58843	None	HTH_3	4
Actinomarinicola_tropica_SCSIO_58843	None	MerR	2
Actinomarinicola_tropica_SCSIO_58843	None	MerR-DNA-bind	1
Actinomarinicola_tropica_SCSIO_58843	None	HxlR	3
Actinomarinicola_tropica_SCSIO_58843	None	HTH_31	7
Actinomarinicola_tropica_SCSIO_58843	None	RHH_1	4
Actinomarinicola_tropica_SCSIO_58843	Fe_dep_repr_C	Fe_dep_repress	2
Actinomarinicola_tropica_SCSIO_58843	FeoA	Fe_dep_repress	1
Actinomarinicola_tropica_SCSIO_58843	TetR_C_3	TetR_N	1
Actinomarinicola_tropica_SCSIO_58843	None	Rrf2	2
Actinomarinicola_tropica_SCSIO_58843	UTRA	GntR	2
Actinomarinicola_tropica_SCSIO_58843	PaaX_C	PaaX	1
Actinomarinicola_tropica_SCSIO_58843	Arg_repressor_C	Arg_repressor	1
Actinomarinicola_tropica_SCSIO_58843	IclR	HTH_IclR	1
Actinomarinicola_tropica_SCSIO_58843	None	HTH_26	1
Actinomarinicola_tropica_SCSIO_58843	Peptidase_S24	LexA_DNA_bind	1
Actinomarinicola_tropica_SCSIO_58843	DICT	EAL	1
Actinomarinicola_tropica_SCSIO_58843	Rhodanese	HTH_5	1
Actinomarinicola_tropica_SCSIO_58843	TetR_C_11	TetR_N	3
Actinomarinicola_tropica_SCSIO_58843	None	CsrA	1
Actinomarinicola_tropica_SCSIO_58843	None	MarR	1
Actinomarinicola_tropica_SCSIO_58843	TetR_C	TetR_N	2
Actinomarinicola_tropica_SCSIO_58843	BTAD	Trans_reg_C	1
Actinomarinicola_tropica_SCSIO_58843	TetR_C_6	TetR_N	1
Actinomarinicola_tropica_SCSIO_58843	Cupin_6	HTH_18	1
Actinomarinicola_tropica_SCSIO_58843	CHASE	GGDEF	1
Actinomarinicola_tropica_SCSIO_58843	None	GerE	2
Actinomarinicola_tropica_SCSIO_58843	Cupin_2	HTH_3	1
Actinomarinicola_tropica_SCSIO_58843	None	PadR	2
Actinomarinicola_tropica_SCSIO_58843	LMWPc	HTH_20	1
Actinomarinicola_tropica_SCSIO_58843	TOBE	HTH_17	1
Actinomarinicola_tropica_SCSIO_58843	CoA_binding	Put_DNA-bind_N	1
Actinomarinicola_tropica_SCSIO_58843	None	Vir_act_alpha_C	1
Actinomarinicola_tropica_SCSIO_58843	FCD	GntR	1
Actinomarinicola_tropica_SCSIO_58843	WHG	TetR_N	1
Actinomarinicola_tropica_SCSIO_58843	AsnC_trans_reg	HTH_24	1
Acidothermus_cellulolyticus_11B	None	PadR	1
Acidothermus_cellulolyticus_11B	None	MerR_1	2
Acidothermus_cellulolyticus_11B	None	FUR	3
Acidothermus_cellulolyticus_11B	None	MarR_2	3
Acidothermus_cellulolyticus_11B	None	MarR	7
Acidothermus_cellulolyticus_11B	Peripla_BP_3	LacI	7
Acidothermus_cellulolyticus_11B	TOBE	HTH_17	1
Acidothermus_cellulolyticus_11B	None	Sigma70_r2	5
Acidothermus_cellulolyticus_11B	None	Sigma70_r3	5
Acidothermus_cellulolyticus_11B	None	Sigma70_r4	5
Acidothermus_cellulolyticus_11B	None	Trans_reg_C	1
Acidothermus_cellulolyticus_11B	cNMP_binding	HTH_Crp_2	1
Acidothermus_cellulolyticus_11B	GAF	EAL	2
Acidothermus_cellulolyticus_11B	GAF	GGDEF	2
Acidothermus_cellulolyticus_11B	GAF	SpoIIE	1
Acidothermus_cellulolyticus_11B	PAS	SpoIIE	1
Acidothermus_cellulolyticus_11B	UTRA	GntR	3
Acidothermus_cellulolyticus_11B	NUDIX	LacI	1
Acidothermus_cellulolyticus_11B	None	HTH_17	5
Acidothermus_cellulolyticus_11B	HEM4	Trans_reg_C	1
Acidothermus_cellulolyticus_11B	None	EAL	5
Acidothermus_cellulolyticus_11B	None	GGDEF	8
Acidothermus_cellulolyticus_11B	None	TetR_N	5
Acidothermus_cellulolyticus_11B	None	Rrf2	1
Acidothermus_cellulolyticus_11B	None	HTH_20	1
Acidothermus_cellulolyticus_11B	PucR	HTH_30	1
Acidothermus_cellulolyticus_11B	None	HTH_31	3
Acidothermus_cellulolyticus_11B	PAS	EAL	2
Acidothermus_cellulolyticus_11B	PAS	GGDEF	2
Acidothermus_cellulolyticus_11B	FCD	GntR	1
Acidothermus_cellulolyticus_11B	AsnC_trans_reg	HTH_AsnC-type	2
Acidothermus_cellulolyticus_11B	Arg_repressor_C	Arg_repressor	1
Acidothermus_cellulolyticus_11B	None	MerR	1
Acidothermus_cellulolyticus_11B	LAGLIDADG_WhiA	HTH_WhiA	1
Acidothermus_cellulolyticus_11B	WhiA_N	HTH_WhiA	1
Acidothermus_cellulolyticus_11B	Cupin_2	HTH_31	1
Acidothermus_cellulolyticus_11B	None	SpoIIE	1
Acidothermus_cellulolyticus_11B	IclR	HTH_IclR	2
Acidothermus_cellulolyticus_11B	BTAD	Trans_reg_C	1
Acidothermus_cellulolyticus_11B	DUF4115	HTH_25	1
Acidothermus_cellulolyticus_11B	Peptidase_S24	LexA_DNA_bind	1
Acidothermus_cellulolyticus_11B	None	Pkinase	4
Acidothermus_cellulolyticus_11B	None	HTH_30	1
Acidothermus_cellulolyticus_11B	None	CsrA	1
Acidothermus_cellulolyticus_11B	None	HDOD	1
Acidothermus_cellulolyticus_11B	DeoRC	HTH_DeoR	1
Acidothermus_cellulolyticus_11B	None	HD	1
Acidothermus_cellulolyticus_11B	None	HTH_IclR	1
Acidothermus_cellulolyticus_11B	TetR_C_13	TetR_N	1
Acidothermus_cellulolyticus_11B	None	RHH_1	1
Acidothermus_cellulolyticus_11B	CoA_binding	Put_DNA-bind_N	1
Acidothermus_cellulolyticus_11B	Fe_dep_repr_C	Fe_dep_repress	1
Acidothermus_cellulolyticus_11B	TetR_C	TetR_N	1
Actinomyces_respiraculi_ZJ750	None	HTH_5	2
Actinomyces_respiraculi_ZJ750	None	Pkinase	7
Actinomyces_respiraculi_ZJ750	LysR_substrate	HTH_1	3
Actinomyces_respiraculi_ZJ750	ROK	MarR_2	3
Actinomyces_respiraculi_ZJ750	Peripla_BP_3	LacI	24
Actinomyces_respiraculi_ZJ750	None	TetR_N	13
Actinomyces_respiraculi_ZJ750	DeoRC	HTH_DeoR	5
Actinomyces_respiraculi_ZJ750	None	MerR_1	4
Actinomyces_respiraculi_ZJ750	None	LytTR	1
Actinomyces_respiraculi_ZJ750	Fe_dep_repr_C	Fe_dep_repress	2
Actinomyces_respiraculi_ZJ750	FeoA	Fe_dep_repress	1
Actinomyces_respiraculi_ZJ750	None	Rrf2	1
Actinomyces_respiraculi_ZJ750	UTRA	GntR	6
Actinomyces_respiraculi_ZJ750	None	MarR	1
Actinomyces_respiraculi_ZJ750	None	Guanylate_cyc	1
Actinomyces_respiraculi_ZJ750	None	HTH_3	1
Actinomyces_respiraculi_ZJ750	Choline_kinase	HTH_24	1
Actinomyces_respiraculi_ZJ750	NTP_transf_3	HTH_24	1
Actinomyces_respiraculi_ZJ750	None	HTH_17	3
Actinomyces_respiraculi_ZJ750	None	HTH_20	2
Actinomyces_respiraculi_ZJ750	Peripla_BP_1	LacI	1
Actinomyces_respiraculi_ZJ750	None	RHH_1	2
Actinomyces_respiraculi_ZJ750	None	GntR	1
Actinomyces_respiraculi_ZJ750	None	PadR	4
Actinomyces_respiraculi_ZJ750	Arg_repressor_C	Arg_repressor	1
Actinomyces_respiraculi_ZJ750	None	HTH_30	1
Actinomyces_respiraculi_ZJ750	FCD	GntR	3
Actinomyces_respiraculi_ZJ750	TetR_C_11	TetR_N	1
Actinomyces_respiraculi_ZJ750	LAGLIDADG_WhiA	HTH_WhiA	1
Actinomyces_respiraculi_ZJ750	WhiA_N	HTH_WhiA	1
Actinomyces_respiraculi_ZJ750	None	Sigma70_r2	1
Actinomyces_respiraculi_ZJ750	None	Sigma70_r3	1
Actinomyces_respiraculi_ZJ750	None	Sigma70_r4	1
Actinomyces_respiraculi_ZJ750	None	FUR	1
Actinomyces_respiraculi_ZJ750	None	HTH_31	5
Actinomyces_respiraculi_ZJ750	IclR	HTH_IclR	1
Actinomyces_respiraculi_ZJ750	Peptidase_S24	LexA_DNA_bind	1
Actinomyces_respiraculi_ZJ750	None	Trans_reg_C	1
Actinomyces_respiraculi_ZJ750	GyrI-like	MerR_1	1
Actinomyces_respiraculi_ZJ750	Fic	HTH_11	1
Actinomyces_respiraculi_ZJ750	cNMP_binding	HTH_Crp_2	1
Actinomyces_respiraculi_ZJ750	3H	HTH_11	1
Actinomyces_respiraculi_ZJ750	TetR_C	TetR_N	1
Actinomyces_qiguomingii_actinomyces_sp_410	None	TetR_N	20
Actinomyces_qiguomingii_actinomyces_sp_410	Peripla_BP_3	LacI	39
Actinomyces_qiguomingii_actinomyces_sp_410	WYL	HTH_11	1
Actinomyces_qiguomingii_actinomyces_sp_410	None	PadR	4
Actinomyces_qiguomingii_actinomyces_sp_410	None	MarR	1
Actinomyces_qiguomingii_actinomyces_sp_410	DeoRC	HTH_DeoR	6
Actinomyces_qiguomingii_actinomyces_sp_410	None	MerR_1	8
Actinomyces_qiguomingii_actinomyces_sp_410	None	HTH_3	4
Actinomyces_qiguomingii_actinomyces_sp_410	None	Pkinase	8
Actinomyces_qiguomingii_actinomyces_sp_410	FCD	GntR	3
Actinomyces_qiguomingii_actinomyces_sp_410	cNMP_binding	HTH_Crp_2	1
Actinomyces_qiguomingii_actinomyces_sp_410	None	HTH_31	5
Actinomyces_qiguomingii_actinomyces_sp_410	Arg_repressor_C	Arg_repressor	2
Actinomyces_qiguomingii_actinomyces_sp_410	PRD	HTH_11	4
Actinomyces_qiguomingii_actinomyces_sp_410	PTS_EIIA_2	HTH_11	4
Actinomyces_qiguomingii_actinomyces_sp_410	SIS	HTH_6	1
Actinomyces_qiguomingii_actinomyces_sp_410	None	HTH_30	2
Actinomyces_qiguomingii_actinomyces_sp_410	None	HTH_17	7
Actinomyces_qiguomingii_actinomyces_sp_410	UTRA	GntR	4
Actinomyces_qiguomingii_actinomyces_sp_410	None	HTH_34	2
Actinomyces_qiguomingii_actinomyces_sp_410	TetR_C_6	TetR_N	2
Actinomyces_qiguomingii_actinomyces_sp_410	None	HxlR	3
Actinomyces_qiguomingii_actinomyces_sp_410	LysR_substrate	HTH_1	3
Actinomyces_qiguomingii_actinomyces_sp_410	Peripla_BP_1	LacI	1
Actinomyces_qiguomingii_actinomyces_sp_410	None	FUR	1
Actinomyces_qiguomingii_actinomyces_sp_410	NTP_transf_2	HTH_3	1
Actinomyces_qiguomingii_actinomyces_sp_410	None	Sigma70_r2	1
Actinomyces_qiguomingii_actinomyces_sp_410	None	Sigma70_r3	1
Actinomyces_qiguomingii_actinomyces_sp_410	None	Sigma70_r4	1
Actinomyces_qiguomingii_actinomyces_sp_410	None	HTH_20	2
Actinomyces_qiguomingii_actinomyces_sp_410	Fe_dep_repr_C	Fe_dep_repress	2
Actinomyces_qiguomingii_actinomyces_sp_410	PRD	Mga	2
Actinomyces_qiguomingii_actinomyces_sp_410	PTS_EIIA_2	Mga	2
Actinomyces_qiguomingii_actinomyces_sp_410	GyrI-like	MerR_1	1
Actinomyces_qiguomingii_actinomyces_sp_410	AraC_binding	HTH_18	1
Actinomyces_qiguomingii_actinomyces_sp_410	Sugar-bind	HTH_Crp_2	1
Actinomyces_qiguomingii_actinomyces_sp_410	None	MerR	1
Actinomyces_qiguomingii_actinomyces_sp_410	TetR_C_11	TetR_N	1
Actinomyces_qiguomingii_actinomyces_sp_410	LAGLIDADG_WhiA	HTH_WhiA	1
Actinomyces_qiguomingii_actinomyces_sp_410	WhiA_N	HTH_WhiA	1
Actinomyces_qiguomingii_actinomyces_sp_410	None	MarR_2	2
Actinomyces_qiguomingii_actinomyces_sp_410	FeoA	Fe_dep_repress	1
Actinomyces_qiguomingii_actinomyces_sp_410	HrcA	HTH_DeoR	1
Actinomyces_qiguomingii_actinomyces_sp_410	Aminotran_1_2	GntR	1
Actinomyces_qiguomingii_actinomyces_sp_410	None	GntR	2
Actinomyces_qiguomingii_actinomyces_sp_410	ROK	HTH_24	1
Actinomyces_qiguomingii_actinomyces_sp_410	None	Guanylate_cyc	1
Actinomyces_qiguomingii_actinomyces_sp_410	None	EAL	1
Actinomyces_qiguomingii_actinomyces_sp_410	IclR	HTH_IclR	1
Actinomyces_qiguomingii_actinomyces_sp_410	Peptidase_S24	LexA_DNA_bind	1
Actinomyces_qiguomingii_actinomyces_sp_410	None	GerE	1
Actinomyces_qiguomingii_actinomyces_sp_410	WHG	TetR_N	1
Actinomyces_qiguomingii_actinomyces_sp_410	None	Trans_reg_C	1
Actinomyces_qiguomingii_actinomyces_sp_410	None	Arc	1
Actinomyces_qiguomingii_actinomyces_sp_410	None	RHH_1	1
Actinomyces_qiguomingii_actinomyces_sp_410	Regulator_TrmB	TrmB	1
Actinomyces_qiguomingii_actinomyces_sp_410	3H	HTH_11	1
Actinomyces_qiguomingii_actinomyces_sp_410	Peripla_BP_3	HTH_DeoR	1
Actinomyces_qiguomingii_actinomyces_sp_410	Sugar-bind	HTH_23	2
Actinomyces_qiguomingii_actinomyces_sp_410	ROK	HTH_IclR	1
Actinomyces_qiguomingii_actinomyces_sp_410	Sugar-bind	MarR_2	1
Actinomyces_qiguomingii_actinomyces_sp_410	None	HTH_6	1
Actinoplanes_sichuanensis_03_723	None	GerE	35
Actinoplanes_sichuanensis_03_723	None	HTH_3	10
Actinoplanes_sichuanensis_03_723	GAF	ANTAR	7
Actinoplanes_sichuanensis_03_723	None	SpoIIE	14
Actinoplanes_sichuanensis_03_723	None	TetR_N	105
Actinoplanes_sichuanensis_03_723	None	HTH_31	66
Actinoplanes_sichuanensis_03_723	None	MarR_2	46
Actinoplanes_sichuanensis_03_723	IclR	HTH_IclR	16
Actinoplanes_sichuanensis_03_723	None	Trans_reg_C	5
Actinoplanes_sichuanensis_03_723	Peripla_BP_3	LacI	52
Actinoplanes_sichuanensis_03_723	None	HTH_17	8
Actinoplanes_sichuanensis_03_723	BTAD	Trans_reg_C	44
Actinoplanes_sichuanensis_03_723	None	Pkinase	46
Actinoplanes_sichuanensis_03_723	None	GGDEF	83
Actinoplanes_sichuanensis_03_723	None	EAL	46
Actinoplanes_sichuanensis_03_723	None	PadR	26
Actinoplanes_sichuanensis_03_723	Aminotran_1_2	GntR	9
Actinoplanes_sichuanensis_03_723	None	MarR	17
Actinoplanes_sichuanensis_03_723	None	Rrf2	4
Actinoplanes_sichuanensis_03_723	Cupin_2	HTH_3	3
Actinoplanes_sichuanensis_03_723	AsnC_trans_reg	HTH_AsnC-type	8
Actinoplanes_sichuanensis_03_723	LysR_substrate	HTH_1	33
